Chromosome	Start	End	Num.Probes	Segment.Mean
chr2	81799226	82328531	345	1.9126
chr2	82328531	82367612	21	4.57989
chr2	82367612	83047950	381	1.87437
chr2	83047950	83141971	48	3.03415
chr2	83141971	84836160	982	1.8781
chr2	84836160	88253119	1541	2.481
chr2	88253119	89600118	652	1.93015
chr2	89600118	91787238	202	2.32393
chr2	91787238	91811512	25	3.35507
chr2	91811512	95338097	85	2.59348
chr2	95338097	95893638	179	3.57851
chr2	95893638	96032639	56	2.82388
chr2	96032639	96836520	228	3.57387
chr2	96836520	96977542	57	4.37775
chr2	96977542	97054976	22	2.07622
chr2	97054976	97382857	133	2.95776
chr2	97382857	97757547	159	4.47991
chr2	97757547	97867517	48	2.98563
chr2	97867517	97881753	10	2.16185
chr2	97881753	99551459	787	3.41207
chr2	99551459	123848655	14859	2.41365
chr2	123848655	123893281	30	1.2376
chr2	123893281	135952255	7414	2.38781
chr2	135952255	136041773	35	3.04209
chr2	136041773	158712673	13889	2.46013
chr2	158712673	163535542	2982	1.3699
chr2	163535542	163551696	13	1.01843
chr2	163551696	168044010	2635	1.33479
chr2	168044010	168058977	10	0.981806
chr2	168058977	170748703	1847	1.37069
chr2	170748703	170772239	10	1.0054
chr2	170772239	177256202	4094	1.36727
chr2	177256202	177276211	10	1.89301
chr2	177276211	180047855	1857	1.37088
chr2	180047855	180081367	11	1.84765
chr2	180081367	194244625	8509	1.36454
chr2	194244625	194255109	11	1.01147
chr2	194255109	199410516	2896	1.36326
chr2	199410516	199676578	184	1.9804
chr2	199676578	200328398	377	1.39071
chr2	200328398	200360884	14	0.383448
chr2	200360884	200384405	10	0.213839
chr2	200384405	200399575	12	0.458125
chr2	200399575	200505456	67	0.303206
chr2	200505456	200534001	12	0.445476
chr2	200534001	200551129	10	0.250325
chr2	200551129	200567129	11	0.422368
chr2	200567129	200580195	13	0.253392
chr2	200580195	200650149	48	0.333273
chr2	200650149	205506825	2800	1.37444
chr2	205506825	205552266	31	1.10326
chr2	205552266	212692547	4622	1.35849
chr2	212692547	212705671	10	0.873844
chr2	212705671	213286118	437	1.32034
chr2	213286118	213322560	22	0.271112
chr2	213322560	224942711	7694	1.34532
chr2	224942711	230117674	3454	2.45873
chr2	230117674	230812781	446	1.31931
chr2	230812781	230829332	11	1.78858
chr2	230829332	234203063	1851	1.35735
chr2	234203063	234220896	11	1.84033
chr2	234220896	243089457	5768	1.35447
chr3	60345	840840	670	1.85282
chr3	840840	862693	10	1.2564
chr3	862693	1899577	1014	1.86478
chr3	1899577	1913234	18	1.4896
chr3	1913234	20004631	13599	1.9065
chr3	20004631	20024549	10	1.34611
chr3	20024549	20306648	196	1.84448
chr3	20306648	20337351	10	1.19264
chr3	20337351	31525158	8400	1.91432
chr3	31525158	31533911	11	1.38802
chr3	31533911	32035497	300	1.95381
chr3	32035497	32048351	10	0.612986
chr3	32048351	42080155	6501	1.92606
chr3	42080155	42103925	10	1.43382
chr3	42103925	42444690	298	1.95092
chr3	42444690	42458402	10	1.41447
chr3	42458402	46631499	2496	1.93219
chr3	46631499	46649629	10	1.41085
chr3	46649629	47464695	397	1.94018
chr3	47464695	47501031	10	1.37858
chr3	47501031	51415545	1584	1.95363
chr3	51415545	51442379	10	1.35986
chr3	51442379	55879185	2873	1.91443
chr3	55879185	55887830	12	1.47052
chr3	55887830	60331975	3173	1.93293
chr3	60331975	60342981	12	2.50496
chr3	60342981	61915018	1428	1.91762
chr3	61915018	61933817	10	1.46028
chr3	61933817	64568519	2244	1.93265
chr3	64568519	64596348	16	3.08698
chr3	64596348	64788661	191	1.93609
chr3	64788661	65176853	403	2.98131
chr3	65176853	66027301	748	2.45671
chr3	66027301	66065970	14	3.56861
chr3	66065970	66735042	331	4.88408
chr3	66735042	68746365	1432	2.45706
chr3	68746365	68748085	12	1.41369
chr3	68748085	69925669	1000	2.50203
chr3	69925669	70492763	411	4.63367
chr3	70492763	70645689	104	3.46499
chr3	70645689	71767961	783	1.88345
chr3	71767961	71930166	102	3.46767
chr3	71930166	73333371	1066	3.98712
chr3	73333371	75213009	1360	4.77338
chr3	75213009	75545497	174	2.77657
chr3	75545497	78851969	1940	1.93061
chr3	78851969	78890881	23	2.4682
chr3	78890881	89390846	5839	1.88789
chr3	89390846	89419651	51	0.602931
chr3	89419651	98944467	3278	1.85374
chr3	98944467	98949311	35	1.39267
chr3	98949311	110687125	7102	1.89867
chr3	110687125	110717376	12	1.46061
chr3	110717376	116078258	3329	1.88782
chr3	116078258	116096213	18	1.47733
chr3	116096213	116509830	372	1.89754
chr3	116509830	116527430	14	1.13896
chr3	116527430	116896072	318	0.770345
chr3	116896072	128428971	7154	1.87382
chr3	128428971	128434175	11	1.31427
chr3	128434175	129297050	382	1.8797
chr3	129297050	129354226	35	1.54478
chr3	129354226	147900724	11582	1.87888
chr3	147900724	147914850	10	1.31368
chr3	147914850	148824445	606	1.89445
chr3	148824445	148847526	10	1.39652
chr3	148847526	151402008	1693	1.90856
chr3	151402008	151407251	10	1.36635
chr3	151407251	158736783	4438	1.9078
chr3	158736783	158757718	10	1.39583
chr3	158757718	162512915	2387	1.88263
chr3	162512915	162545972	21	1.26397
chr3	162545972	164928813	1320	1.81206
chr3	164928813	164958490	10	1.37181
chr3	164958490	174570813	6027	1.87319
chr3	174570813	174718180	99	1.264
chr3	174718180	174737807	15	0.233612
chr3	174737807	174750062	10	0.447988
chr3	174750062	174759355	10	0.196347
chr3	174759355	174787126	11	0.289051
chr3	174787126	174832502	38	1.78999
chr3	174832502	174949626	109	2.47948
chr3	174949626	175107449	165	0.768043
chr3	175107449	175129303	20	2.66984
chr3	175129303	175154939	15	0.659855
chr3	175154939	190126063	9635	2.50006
chr3	190126063	190149807	10	1.80537
chr3	190149807	192879739	1942	2.46512
chr3	192879739	192882820	10	1.68881
chr3	192882820	197896119	2738	2.46773
chr4	12281	67770	63	1.65242
chr4	67770	4106787	1679	2.41888
chr4	4106787	4176901	21	1.9457
chr4	4176901	4524186	268	2.44627
chr4	4524186	4669978	113	1.87927
chr4	4669978	4693405	18	2.99048
chr4	4693405	5040754	289	2.39685
chr4	5040754	5199676	147	1.323
chr4	5199676	15059788	7308	2.40457
chr4	15059788	15186248	106	1.37984
chr4	15186248	15903144	483	2.49021
chr4	15903144	17913858	1557	1.91551
chr4	17913858	17943130	10	1.45229
chr4	17943130	20064841	1294	1.91827
chr4	20064841	20090936	17	2.7524
chr4	20090936	46174697	17188	1.88205
chr4	46174697	46249978	37	2.6376
chr4	46249978	49088999	1657	3.16852
chr4	49088999	64697493	7717	2.44166
chr4	64697493	64705341	13	1.72473
chr4	64705341	75088641	6336	2.42421
chr4	75088641	75089839	14	1.87726
chr4	75089839	86343844	7145	2.46242
chr4	86343844	86918968	430	1.32396
chr4	86918968	103678566	10130	2.44934
chr4	103678566	103703614	10	1.53593
chr4	103703614	104316298	331	2.49183
chr4	104316298	104334327	11	1.76827
chr4	104334327	116799514	7664	2.46752
chr4	116799514	116820033	10	1.85689
chr4	116820033	190129396	46447	2.40395
chr4	190129396	190131317	10	3.11755
chr4	190131317	191027924	446	2.26811
chr5	15532	784763	348	1.75738
chr5	784763	879041	39	2.26107
chr5	879041	1262394	163	1.80445
chr5	1262394	1267383	10	1.29001
chr5	1267383	10818980	8360	1.78362
chr5	10818980	10832987	10	2.58057
chr5	10832987	12808334	1423	1.80604
chr5	12808334	12825530	10	2.84723
chr5	12825530	17821669	3379	1.81623
chr5	17821669	17841402	10	1.31291
chr5	17841402	23832129	3608	1.7739
chr5	23832129	23849576	10	1.25254
chr5	23849576	27509170	2192	1.76827
chr5	27509170	29403439	1123	2.22669
chr5	29403439	47911052	10498	2.89575
chr5	47911052	49895623	169	2.47834
chr5	49895623	49980330	31	1.5923
chr5	49980330	50168555	104	1.26756
chr5	50168555	57326221	4817	2.4905
chr5	57326221	57332067	17	1.83222
chr5	57332067	71181503	7750	2.49729
chr5	71181503	80232154	5929	1.34945
chr5	80232154	80274134	23	1.00805
chr5	80274134	81419284	695	1.37264
chr5	81419284	81451420	10	0.763073
chr5	81451420	83227261	1166	1.34313
chr5	83227261	83257118	17	1.80715
chr5	83257118	119323757	22332	1.33125
chr5	119323757	119335315	10	0.960665
chr5	119335315	120425184	723	1.32989
chr5	120425184	120468140	23	0.380804
chr5	120468140	132958090	7755	1.35261
chr5	132958090	132973516	10	0.99413
chr5	132973516	134003420	684	1.35561
chr5	134003420	134039200	11	0.995255
chr5	134039200	155475938	13864	1.34463
chr5	155475938	155495251	15	2.59943
chr5	155495251	164507249	6004	1.33006
chr5	164507249	164524323	15	0.311681
chr5	164524323	164536945	10	0.198957
chr5	164536945	164551244	16	0.332401
chr5	164551244	164565269	15	0.196992
chr5	164565269	164746203	111	0.260771
chr5	164746203	164769531	13	0.435838
chr5	164769531	164827627	36	0.215546
chr5	164827627	164884496	29	0.332087
chr5	164884496	164931385	32	0.230967
chr5	164931385	165008119	42	0.326225
chr5	165008119	165028516	11	0.179699
chr5	165028516	165121777	71	0.315269
chr5	165121777	165243013	73	0.242041
chr5	165243013	165254474	10	0.398149
chr5	165254474	165272000	16	1.29686
chr5	165272000	165359071	59	0.308733
chr5	165359071	165374849	15	0.211587
chr5	165374849	165401142	19	0.450025
chr5	165401142	165414069	18	0.240739
chr5	165414069	165462583	39	0.351503
chr5	165462583	165519211	40	0.195876
chr5	165519211	165603936	63	0.301468
chr5	165603936	165648058	18	0.163978
chr5	165648058	165654935	10	0.429524
chr5	165654935	165757012	84	0.262961
chr5	165757012	165769118	10	0.416319
chr5	165769118	165780142	16	0.263357
chr5	165780142	165794650	11	0.162913
chr5	165794650	165847131	52	0.315807
chr5	165847131	165849161	12	0.215028
chr5	165849161	166112358	194	0.290953
chr5	166112358	166187228	54	0.350429
chr5	166187228	166232113	25	0.218568
chr5	166232113	166332567	65	0.346477
chr5	166332567	166346025	16	0.201332
chr5	166346025	166391755	26	0.319142
chr5	166391755	166409344	10	0.199715
chr5	166409344	166499533	67	0.309854
chr5	166499533	166654725	87	1.26632
chr5	166654725	166720667	46	0.274227
chr5	166720667	166780605	28	0.208047
chr5	166780605	166824366	29	0.308716
chr5	166824366	166856405	20	0.203496
chr5	166856405	166909936	53	0.276117
chr5	166909936	175465587	6547	1.34764
chr5	175465587	175558775	10	0.971998
chr5	175558775	177161769	726	1.35047
chr5	177161769	177313538	15	1.8901
chr5	177313538	179045130	1035	1.34513
chr5	179045130	179051599	11	0.959999
chr5	179051599	180790321	984	1.34547
chr6	149661	7210375	6007	2.9894
chr6	7210375	7380568	92	1.33017
chr6	7380568	15895736	6514	3.02772
chr6	15895736	15923104	17	4.16546
chr6	15923104	18226001	1658	3.04943
chr6	18226001	18236098	10	1.94304
chr6	18236098	19728484	1216	3.0163
chr6	19728484	20131135	337	3.60036
chr6	20131135	23868154	2732	3.08531
chr6	23868154	24502195	471	3.61329
chr6	24502195	27669093	1937	3.00065
chr6	27669093	27674214	18	2.27598
chr6	27674214	28895780	591	2.93532
chr6	28895780	29840986	460	3.38598
chr6	29840986	29849941	10	1.94512
chr6	29849941	32057495	1003	3.43365
chr6	32057495	33409736	723	3.02957
chr6	33409736	33413846	15	2.16975
chr6	33413846	33903922	342	2.83832
chr6	33903922	34512679	358	3.34263
chr6	34512679	34516883	16	2.60571
chr6	34516883	36992698	1458	3.51806
chr6	36992698	37018063	13	2.68465
chr6	37018063	40602955	2651	3.52733
chr6	40602955	40610942	10	2.62741
chr6	40610942	46542420	3686	3.53573
chr6	46542420	48366007	1249	3.0732
chr6	48366007	48731188	220	3.59999
chr6	48731188	50719361	1134	3.01347
chr6	50719361	51105980	244	2.42041
chr6	51105980	51287148	148	3.52668
chr6	51287148	51383102	63	2.81783
chr6	51383102	51513121	108	3.62554
chr6	51513121	57622714	3962	2.51423
chr6	57622714	57631266	10	1.77466
chr6	57631266	72007191	6794	2.43961
chr6	72007191	72020943	10	1.84866
chr6	72020943	74541562	1654	2.43859
chr6	74541562	74568161	10	1.87545
chr6	74568161	77064630	1599	2.52046
chr6	77064630	77090798	10	1.88213
chr6	77090798	85906357	5837	2.49955
chr6	85906357	85945089	16	1.91194
chr6	85945089	97706006	7463	2.44383
chr6	97706006	97736030	15	3.11049
chr6	97736030	101573108	2354	2.44892
chr6	101573108	101650469	42	1.25847
chr6	101650469	101678415	16	0.25012
chr6	101678415	101708166	15	0.373795
chr6	101708166	101803529	70	0.26071
chr6	101803529	101822519	14	1.27417
chr6	101822519	101836315	12	2.35038
chr6	101836315	101891334	50	1.31434
chr6	101891334	103736402	1119	2.4035
chr6	103736402	103747442	11	1.52243
chr6	103747442	111792541	5135	2.44985
chr6	111792541	111815469	10	3.27095
chr6	111815469	120666675	5412	2.47749
chr6	120666675	120680438	11	1.90853
chr6	120680438	130788017	6404	2.50086
chr6	130788017	130804800	11	1.88546
chr6	130804800	160828641	20339	2.46357
chr6	160828641	160846910	10	1.67367
chr6	160846910	162501809	1364	2.40319
chr6	162501809	162600222	82	1.32983
chr6	162600222	171051006	6088	2.38009
chr7	43259	1185957	334	1.36558
chr7	1185957	1202764	10	1.86191
chr7	1202764	3271446	993	1.35102
chr7	3271446	3284345	12	1.81211
chr7	3284345	5901236	1757	1.33645
chr7	5901236	5993018	30	1.76403
chr7	5993018	8453497	1699	1.35715
chr7	8453497	8470120	10	0.999456
chr7	8470120	20799308	10164	1.33497
chr7	20799308	20815248	10	0.93004
chr7	20815248	38298078	12782	1.34484
chr7	38298078	38387127	117	2.11756
chr7	38387127	43412546	3448	1.36191
chr7	43412546	43427450	11	0.961259
chr7	43427450	52410510	6200	1.3186
chr7	52410510	52432595	10	0.958151
chr7	52432595	54184773	1310	1.27872
chr7	54184773	54187896	24	1.73395
chr7	54187896	55178221	840	1.33141
chr7	55178221	55185370	10	0.966133
chr7	55185370	56754062	880	1.34247
chr7	56754062	56772315	10	0.831784
chr7	56772315	61857973	571	1.37631
chr7	61857973	70111093	3994	2.35209
chr7	70111093	70155870	52	1.30434
chr7	70155870	78320512	3815	2.37755
chr7	78320512	78449009	101	1.2155
chr7	78449009	82911046	3049	2.41747
chr7	82911046	82949257	35	3.63731
chr7	82949257	102100102	11287	2.40931
chr7	102100102	102326448	11	1.6316
chr7	102326448	109437385	4633	2.38914
chr7	109437385	109441228	16	1.74827
chr7	109441228	114122601	2860	2.4121
chr7	114122601	114151950	11	1.75493
chr7	114151950	128466859	8826	2.40572
chr7	128466859	128499315	10	1.78615
chr7	128499315	142301161	8871	2.40191
chr7	142301161	142475829	91	2.98471
chr7	142475829	144541206	1245	2.35398
chr7	144541206	144558809	11	1.75031
chr7	144558809	146478463	1172	2.32259
chr7	146478463	146539328	38	1.31359
chr7	146539328	146596040	40	0.272342
chr7	146596040	146653167	27	0.443294
chr7	146653167	146707915	49	0.25567
chr7	146707915	146739169	25	0.352418
chr7	146739169	146759865	15	0.196126
chr7	146759865	146832858	45	0.330677
chr7	146832858	146864592	17	0.188158
chr7	146864592	146909321	26	0.39832
chr7	146909321	146931374	11	0.178979
chr7	146931374	146939166	10	0.298374
chr7	146939166	146958733	12	0.173895
chr7	146958733	147011884	50	0.274145
chr7	147011884	147347378	302	1.21077
chr7	147347378	159127005	7647	2.31097
chr8	31254	166771	12	1.75855
chr8	166771	472329	257	1.32077
chr8	472329	509127	13	1.00406
chr8	509127	594958	57	1.36624
chr8	594958	598475	11	2.05666
chr8	598475	2078942	1161	1.28802
chr8	2078942	2081577	12	1.7334
chr8	2081577	2247126	158	1.30167
chr8	2247126	2264843	16	0.539209
chr8	2264843	2701706	461	1.31181
chr8	2701706	2705535	10	0.718878
chr8	2705535	3959662	1619	1.29975
chr8	3959662	3973307	28	1.05499
chr8	3973307	4449829	847	1.32618
chr8	4449829	4452055	11	1.74267
chr8	4452055	5598767	1537	1.2973
chr8	5598767	5603996	20	0.526213
chr8	5603996	7282757	1791	1.33509
chr8	7282757	7641075	85	1.07726
chr8	7641075	7776486	27	1.45942
chr8	7776486	7793360	20	0.958455
chr8	7793360	8013567	61	1.37269
chr8	8013567	8093972	13	1.84652
chr8	8093972	8228574	134	1.32827
chr8	8228574	8254553	14	1.71852
chr8	8254553	11942105	3135	1.35218
chr8	11942105	12162760	10	0.957493
chr8	12162760	18006914	5322	1.31825
chr8	18006914	18017758	10	0.899786
chr8	18017758	18256561	184	1.33098
chr8	18256561	18271667	16	0.976367
chr8	18271667	18419582	132	1.34969
chr8	18419582	18791119	330	2.48319
chr8	18791119	20053566	1169	1.34709
chr8	20053566	20071799	10	1.00899
chr8	20071799	24974459	3525	1.339
chr8	24974459	24987718	26	2.37615
chr8	24987718	25568082	444	1.32204
chr8	25568082	25594754	10	0.956808
chr8	25594754	32678692	5068	1.34711
chr8	32678692	32690259	10	1.81845
chr8	32690259	38441971	3234	1.34371
chr8	38441971	38469838	12	1.00559
chr8	38469838	39233131	364	1.33886
chr8	39233131	39362937	48	0.427694
chr8	39362937	39388539	12	0.631804
chr8	39388539	42175466	1996	1.34497
chr8	42175466	42178289	10	1.02324
chr8	42178289	46912170	611	1.3538
chr8	46912170	50963223	1967	2.51
chr8	50963223	53120881	1404	3.06945
chr8	53120881	63674026	7112	1.94372
chr8	63674026	63695893	11	1.46433
chr8	63695893	74447130	6629	1.95806
chr8	74447130	84528876	5922	2.6282
chr8	84528876	84548695	10	1.9153
chr8	84548695	115638431	18594	2.61394
chr8	115638431	115641543	16	1.93617
chr8	115641543	123004672	5016	2.60384
chr8	123004672	123027199	12	1.87591
chr8	123027199	132249123	6640	2.59477
chr8	132249123	132325951	47	3.68526
chr8	132325951	132638370	226	1.33336
chr8	132638370	132670818	23	1.06758
chr8	132670818	133726088	812	1.33503
chr8	133726088	146298156	8527	2.40872
chr9	46587	202140	24	1.17608
chr9	202140	251494	74	0.883341
chr9	251494	263719	15	0.629118
chr9	263719	308131	56	0.872546
chr9	308131	332511	22	0.696968
chr9	332511	362915	29	0.993121
chr9	362915	384104	40	0.719427
chr9	384104	396336	14	0.980936
chr9	396336	459404	74	0.752756
chr9	459404	9805272	9133	1.90786
chr9	9805272	9822045	27	1.5184
chr9	9822045	16063825	5175	1.87236
chr9	16063825	16069131	10	1.41963
chr9	16069131	25309191	7478	1.90179
chr9	25309191	25748453	309	1.32031
chr9	25748453	25750586	11	0.876844
chr9	25750586	27046392	895	1.31508
chr9	27046392	43251818	8424	1.90273
chr9	43251818	44678541	95	1.58517
chr9	44678541	68199231	211	1.94146
chr9	68199231	68350555	43	2.43967
chr9	68350555	84721194	10314	1.91455
chr9	84721194	96326472	8166	2.15806
chr9	96326472	96347559	10	1.65994
chr9	96347559	96794226	295	2.19018
chr9	96794226	125007914	21003	1.89936
chr9	125007914	125025996	11	1.46401
chr9	125025996	133530118	4817	1.89896
chr9	133530118	133571661	14	1.37986
chr9	133571661	141091395	4254	1.86343
chr10	72759	134660	17	1.44801
chr10	134660	244988	63	0.993352
chr10	244988	421553	101	1.33351
chr10	421553	563180	110	1.77118
chr10	563180	577429	10	0.431674
chr10	577429	1430056	536	1.73859
chr10	1430056	1450079	18	1.30921
chr10	1450079	13049133	10250	1.72693
chr10	13049133	13050299	13	1.23358
chr10	13050299	18198291	4007	1.74457
chr10	18198291	18242099	10	1.31068
chr10	18242099	23830174	3972	1.72526
chr10	23830174	23842120	11	1.33195
chr10	23842120	24377674	402	1.7724
chr10	24377674	24378481	10	2.9656
chr10	24378481	24850294	386	1.77492
chr10	24850294	24856483	10	1.33072
chr10	24856483	31248922	4738	1.7446
chr10	31248922	31251758	10	0.636498
chr10	31251758	37761906	4321	1.75184
chr10	37761906	42433783	615	2.62268
chr10	42433783	53530949	5842	2.27583
chr10	53530949	53579282	21	1.2731
chr10	53579282	64126434	7826	2.37654
chr10	64126434	103622263	26156	2.04971
chr10	103622263	103667184	17	2.64904
chr10	103667184	105559593	891	2.04616
chr10	105559593	105579604	10	2.68842
chr10	105579604	127582264	16179	2.03397
chr10	127582264	127626434	18	2.55594
chr10	127626434	135506705	5779	1.99049
chr11	198510	1635316	494	1.82036
chr11	1635316	3179172	757	1.33432
chr11	3179172	3197089	11	1.0039
chr11	3197089	4203796	538	1.38001
chr11	4203796	11232560	5523	1.8759
chr11	11232560	11379474	223	2.88318
chr11	11379474	12396264	964	2.41142
chr11	12396264	16872453	3040	1.88855
chr11	16872453	17467210	432	2.3691
chr11	17467210	18952711	1028	1.83595
chr11	18952711	18966534	38	2.21636
chr11	18966534	24230356	4299	1.83389
chr11	24230356	24247830	10	1.38316
chr11	24247830	37495847	9550	1.85631
chr11	37495847	40322369	1743	2.36268
chr11	40322369	40834455	352	1.2568
chr11	40834455	47640835	4410	2.33875
chr11	47640835	47658647	11	3.21539
chr11	47658647	50693708	1345	2.27805
chr11	50693708	51164217	11	3.38645
chr11	51164217	64056556	5436	2.40807
chr11	64056556	64090866	10	1.79485
chr11	64090866	68212804	1631	2.40457
chr11	68212804	68239770	10	3.19243
chr11	68239770	77335286	4970	2.4072
chr11	77335286	83088577	4267	3.47464
chr11	83088577	83869020	539	1.35889
chr11	83869020	83926666	37	0.306679
chr11	83926666	83944555	11	0.785758
chr11	83944555	83951722	10	0.19002
chr11	83951722	83975872	21	0.374602
chr11	83975872	84373813	245	2.40993
chr11	84373813	84409735	28	3.60235
chr11	84409735	84567473	96	2.44171
chr11	84567473	84639889	94	3.75418
chr11	84639889	84664572	16	2.27587
chr11	84664572	84724864	40	0.27554
chr11	84724864	84747599	18	0.365421
chr11	84747599	84827818	68	1.30725
chr11	84827818	86404200	1030	3.57193
chr11	86404200	87097343	476	4.15965
chr11	87097343	91280148	2690	3.42769
chr11	91280148	100183764	6534	4.06445
